timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1528087935602,946,login,200,OK,REST 1-127,text,true,,617,278,600,600,946,0,1
1528087935605,946,login,200,OK,REST 1-128,text,true,,617,278,600,600,946,0,1
1528087935605,948,login,200,OK,REST 1-129,text,true,,617,278,600,600,948,0,1
1528087935607,949,login,200,OK,REST 1-130,text,true,,617,278,600,600,949,0,1
1528087935611,948,login,200,OK,REST 1-132,text,true,,617,278,600,600,948,0,2
1528087935613,949,login,200,OK,REST 1-133,text,true,,617,278,600,600,949,0,2
1528087935615,949,login,200,OK,REST 1-134,text,true,,617,278,600,600,949,0,2
1528087935620,947,login,200,OK,REST 1-137,text,true,,617,278,600,600,947,0,1
1528087935622,948,login,200,OK,REST 1-138,text,true,,617,278,600,600,948,0,1
1528087935626,946,login,200,OK,REST 1-140,text,true,,617,278,600,600,946,0,1
1528087935628,947,login,200,OK,REST 1-141,text,true,,617,278,600,600,947,0,1
1528087935632,946,login,200,OK,REST 1-143,text,true,,617,278,600,600,946,0,0
1528087935637,965,login,200,OK,REST 1-146,text,true,,617,278,600,600,965,0,1
1528087935635,969,get devices,200,OK,REST 1-28,text,true,,63303,624,600,600,964,0,0
1528087935639,966,login,200,OK,REST 1-147,text,true,,617,278,600,600,966,0,1
1528087935642,965,login,200,OK,REST 1-149,text,true,,617,278,600,600,965,0,1
1528087935795,815,login,200,OK,REST 1-224,text,true,,617,278,600,600,815,0,20
1528087935802,834,get devices,200,OK,REST 1-32,text,true,,63303,624,600,600,829,0,13
1528087935608,1057,login,200,OK,REST 1-131,text,true,,617,278,600,600,1056,0,1
1528087935802,863,get devices,200,OK,REST 1-33,text,true,,63303,624,600,600,858,0,13
1528087935815,908,edit devices,200,OK,REST 1-2,text,true,,186,793,600,600,908,0,2
1528087935815,921,login,200,OK,REST 1-225,text,true,,617,278,600,600,915,0,3
1528087935816,936,login,200,OK,REST 1-234,text,true,,617,278,600,600,936,0,1
1528087935816,937,get devices,200,OK,REST 1-37,text,true,,63306,624,600,600,932,0,1
1528087935822,954,login,200,OK,REST 1-237,text,true,,617,278,600,600,954,0,1
1528087935818,959,get devices,200,OK,REST 1-35,text,true,,63306,624,600,600,954,0,0
1528087935824,954,login,200,OK,REST 1-238,text,true,,617,278,600,600,954,0,1
1528087935847,933,login,200,OK,REST 1-250,text,true,,617,278,600,600,933,0,2
1528087935848,935,login,200,OK,REST 1-251,text,true,,617,278,600,600,935,0,2
1528087935920,866,login,200,OK,REST 1-285,text,true,,617,278,600,600,866,0,1
1528087935924,882,edit devices,200,OK,REST 1-3,text,true,,186,793,600,600,882,0,1
1528087935947,887,login,200,OK,REST 1-300,text,true,,617,278,600,600,886,0,2
1528087935928,906,get devices,200,OK,REST 1-44,text,true,,63309,624,600,600,901,0,0
1528087935970,865,login,200,OK,REST 1-312,text,true,,617,278,600,600,865,0,1
1528087935972,866,login,200,OK,REST 1-313,text,true,,617,278,600,600,866,0,2
1528087935993,848,login,200,OK,REST 1-325,text,true,,617,278,600,600,848,0,2
1528087935997,846,login,200,OK,REST 1-327,text,true,,617,278,600,600,846,0,2
1528087935999,870,get devices,200,OK,REST 1-46,text,true,,63309,624,600,600,865,0,0
1528087935617,1324,create devices,200,OK,REST 1-5,text,true,,242,912,600,600,1323,0,1
1528087936021,923,login,200,OK,REST 1-340,text,true,,617,278,600,600,923,0,2
1528087936045,901,login,200,OK,REST 1-353,text,true,,617,278,600,600,901,0,2
1528087936049,900,login,200,OK,REST 1-355,text,true,,617,278,600,600,900,0,1
1528087936073,902,login,200,OK,REST 1-368,text,true,,617,278,600,600,901,0,1
1528087936050,926,get devices,200,OK,REST 1-49,text,true,,63475,624,600,600,920,0,1
1528087936075,901,login,200,OK,REST 1-369,text,true,,617,278,600,600,901,0,2
1528087935924,1055,login,200,OK,REST 1-286,text,true,,617,278,600,600,1055,0,1
1528087935924,1058,login,200,OK,REST 1-287,text,true,,617,278,600,600,1058,0,1
1528087936125,860,login,200,OK,REST 1-396,text,true,,617,278,600,600,860,0,4
1528087936092,896,login,200,OK,REST 1-378,text,true,,617,278,600,600,896,0,37
1528087936102,972,create devices,200,OK,REST 1-13,text,true,,242,912,600,600,972,0,27
1528087936149,929,login,200,OK,REST 1-409,text,true,,617,278,600,600,929,0,1
1528087936150,931,login,200,OK,REST 1-410,text,true,,617,278,600,600,931,0,2
1528087936154,930,login,200,OK,REST 1-412,text,true,,617,278,600,600,929,0,1
1528087936176,910,login,200,OK,REST 1-424,text,true,,617,278,600,600,910,0,1
1528087936180,909,login,200,OK,REST 1-426,text,true,,617,278,600,600,909,0,1
1528087936200,892,login,200,OK,REST 1-436,text,true,,617,278,600,600,892,0,2
1528087935994,1101,login,200,OK,REST 1-326,text,true,,617,278,600,600,1101,0,2
1528087936205,961,create devices,200,OK,REST 1-17,text,true,,242,912,600,600,961,0,2
1528087935818,1351,login,200,OK,REST 1-228,text,true,,617,278,600,600,1351,0,1
1528087936252,936,login,200,OK,REST 1-464,text,true,,617,278,600,600,936,0,1
1528087936256,932,login,200,OK,REST 1-466,text,true,,617,278,600,600,932,0,1
1528087936022,1166,login,200,OK,REST 1-341,text,true,,617,278,600,600,1166,0,2
1528087936256,948,get devices,200,OK,REST 1-62,text,true,,63807,624,600,600,943,0,1
1528087936263,961,login,200,OK,REST 1-470,text,true,,617,278,600,600,961,0,0
1528087936261,964,get devices,200,OK,REST 1-64,text,true,,63807,624,600,600,959,0,1
1528087936267,983,get devices,200,OK,REST 1-65,text,true,,63807,624,600,600,978,0,0
1528087936270,1001,get devices,200,OK,REST 1-66,text,true,,63807,624,600,600,996,0,0
1528087936272,1020,get devices,200,OK,REST 1-67,text,true,,63807,624,600,600,1015,0,1
1528087936275,1039,get devices,200,OK,REST 1-68,text,true,,63807,624,600,600,1033,0,1
1528087936278,1057,get devices,200,OK,REST 1-69,text,true,,63807,624,600,600,1052,0,0
1528087936281,1075,get devices,200,OK,REST 1-70,text,true,,63807,624,600,600,1070,0,0
1528087936286,1091,login,200,OK,REST 1-482,text,true,,617,278,600,600,1091,0,0
1528087936283,1095,get devices,200,OK,REST 1-71,text,true,,63807,624,600,600,1090,0,1
1528087936288,1091,login,200,OK,REST 1-483,text,true,,617,278,600,600,1091,0,1
1528087936291,1090,login,200,OK,REST 1-485,text,true,,617,278,600,600,1090,0,1
1528087936293,1091,login,200,OK,REST 1-486,text,true,,617,278,600,600,1091,0,1
1528087936363,1024,login,200,OK,REST 1-523,text,true,,617,278,600,600,1024,0,1
1528087936366,1024,login,200,OK,REST 1-525,text,true,,617,278,600,600,1024,0,1
1528087936369,1023,login,200,OK,REST 1-526,text,true,,617,278,600,600,1023,0,0
1528087936372,1023,login,200,OK,REST 1-528,text,true,,617,278,600,600,1023,0,1
1528087936374,1024,login,200,OK,REST 1-529,text,true,,617,278,600,600,1024,0,1
1528087936380,1044,login,200,OK,REST 1-532,text,true,,617,278,600,600,1044,0,0
1528087936378,1047,get devices,200,OK,REST 1-80,text,true,,63807,624,600,600,1042,0,0
1528087936383,1042,login,200,OK,REST 1-534,text,true,,617,278,600,600,1042,0,1
1528087936385,1043,login,200,OK,REST 1-535,text,true,,617,278,600,600,1043,0,1
1528087936389,1066,get devices,200,OK,REST 1-84,text,true,,63807,624,600,600,1061,0,0
1528087936392,1084,get devices,200,OK,REST 1-85,text,true,,63807,624,600,600,1079,0,0
1528087936394,1103,get devices,200,OK,REST 1-86,text,true,,63807,624,600,600,1098,0,0
1528087936399,1119,login,200,OK,REST 1-542,text,true,,617,278,600,600,1119,0,1
1528087936397,1122,get devices,200,OK,REST 1-87,text,true,,63807,624,600,600,1117,0,0
1528087936401,1119,login,200,OK,REST 1-543,text,true,,617,278,600,600,1119,0,1
1528087936404,1118,login,200,OK,REST 1-544,text,true,,617,278,600,600,1118,0,1
1528087936410,1138,login,200,OK,REST 1-547,text,true,,617,278,600,600,1138,0,0
1528087936408,1141,get devices,200,OK,REST 1-91,text,true,,63807,624,600,600,1136,0,1
1528087936413,1137,login,200,OK,REST 1-549,text,true,,617,278,600,600,1137,0,1
1528087936415,1137,login,200,OK,REST 1-550,text,true,,617,278,600,600,1137,0,1
1528087936419,1136,login,200,OK,REST 1-552,text,true,,617,278,600,600,1136,0,0
1528087936422,1160,get devices,200,OK,REST 1-96,text,true,,63807,624,600,600,1154,0,0
1528087936425,1178,get devices,200,OK,REST 1-97,text,true,,63807,624,600,600,1173,0,0
1528087936427,1198,get devices,200,OK,REST 1-98,text,true,,63807,624,600,600,1193,0,1
1528087936430,1216,get devices,200,OK,REST 1-99,text,true,,63807,624,600,600,1211,0,0
1528087936433,1235,get devices,200,OK,REST 1-100,text,true,,63807,624,600,600,1230,0,0
1528087936435,1254,get devices,200,OK,REST 1-101,text,true,,63807,624,600,600,1249,0,1
1528087936440,1270,login,200,OK,REST 1-563,text,true,,617,278,600,600,1270,0,0
1528087936438,1273,get devices,200,OK,REST 1-102,text,true,,63807,624,600,600,1267,0,0
1528087936446,1288,login,200,OK,REST 1-566,text,true,,617,278,600,600,1288,0,0
1528087935632,2103,get devices,200,OK,REST 1-27,text,true,,63807,624,600,600,2098,0,0
1528087936448,1288,login,200,OK,REST 1-567,text,true,,617,278,600,600,1288,0,1
1528087936451,1288,login,200,OK,REST 1-569,text,true,,617,278,600,600,1288,0,1
1528087936453,1289,login,200,OK,REST 1-570,text,true,,617,278,600,600,1289,0,1
1528087936457,1288,login,200,OK,REST 1-572,text,true,,617,278,600,600,1287,0,1
1528087936459,1288,login,200,OK,REST 1-573,text,true,,617,278,600,600,1288,0,1
1528087936463,1311,get devices,200,OK,REST 1-111,text,true,,63807,624,600,600,1306,0,0
1528087936468,1326,login,200,OK,REST 1-577,text,true,,617,278,600,600,1325,0,0
1528087936465,1330,get devices,200,OK,REST 1-112,text,true,,63807,624,600,600,1325,0,1
1528087936267,1529,login,200,OK,REST 1-472,text,true,,617,278,600,600,1529,0,1
1528087936475,1346,login,200,OK,REST 1-581,text,true,,617,278,600,600,1346,0,1
1528087936473,1349,get devices,200,OK,REST 1-115,text,true,,63807,624,600,600,1344,0,1
1528087936481,1364,login,200,OK,REST 1-583,text,true,,617,278,600,600,1364,0,0
1528087936479,1367,get devices,200,OK,REST 1-117,text,true,,63807,624,600,600,1362,0,0
1528087936484,1363,login,200,OK,REST 1-585,text,true,,617,278,600,600,1363,0,0
1528087936504,1346,login,200,OK,REST 1-596,text,true,,617,278,600,600,1346,0,1
1528087936508,1376,get devices,200,OK,REST 1-120,text,true,,63807,624,600,600,1370,0,1
1528087936534,1372,get devices,200,OK,REST 1-121,text,true,,63807,624,600,600,1366,0,0
1528087936534,1466,create devices,200,OK,REST 1-20,text,true,,242,912,600,600,1466,0,1
1528087936535,1493,get devices,200,OK,REST 1-122,text,true,,63973,624,600,600,1487,0,1
1528087936538,1511,get devices,200,OK,REST 1-123,text,true,,63973,624,600,600,1506,0,0
1528087936119,1951,login,200,OK,REST 1-393,text,true,,617,278,600,600,1951,0,10
1528087936541,1530,get devices,200,OK,REST 1-124,text,true,,63973,624,600,600,1525,0,0
1528087936546,1550,get devices,200,OK,REST 1-126,text,true,,63973,624,600,600,1544,0,0
1528087936549,1568,get devices,200,OK,REST 1-127,text,true,,63973,624,600,600,1563,0,0
1528087936551,1587,get devices,200,OK,REST 1-128,text,true,,63973,624,600,600,1582,0,1
1528087936554,1606,get devices,200,OK,REST 1-129,text,true,,63973,624,600,600,1600,0,0
1528087936557,1624,get devices,200,OK,REST 1-130,text,true,,63973,624,600,600,1619,0,0
1528087936559,1644,get devices,200,OK,REST 1-132,text,true,,63973,624,600,600,1639,0,1
1528087936562,1663,get devices,200,OK,REST 1-133,text,true,,63973,624,600,600,1657,0,1
1528087936565,1681,get devices,200,OK,REST 1-134,text,true,,63973,624,600,600,1675,0,0
1528087936363,1904,edit devices,200,OK,REST 1-4,text,true,,186,793,600,600,1904,0,1
1528087936570,1724,get devices,200,OK,REST 1-138,text,true,,63976,624,600,600,1718,0,1
1528087936573,1742,get devices,200,OK,REST 1-140,text,true,,63976,624,600,600,1737,0,0
1528087936378,1958,login,200,OK,REST 1-531,text,true,,617,278,600,600,1958,0,0
1528087936575,1762,get devices,200,OK,REST 1-141,text,true,,63976,624,600,600,1756,0,1
1528087936399,1962,get devices,200,OK,REST 1-88,text,true,,63976,624,600,600,1957,0,1
1528087936603,1780,get devices,200,OK,REST 1-146,text,true,,63976,624,600,600,1774,0,1
1528087936605,1846,create devices,200,OK,REST 1-28,text,true,,242,912,600,600,1845,0,0
1528087936608,1870,get devices,200,OK,REST 1-149,text,true,,64142,624,600,600,1864,0,1
1528087936427,2071,login,200,OK,REST 1-556,text,true,,617,278,600,600,2071,0,1
1528087936611,1888,get devices,200,OK,REST 1-224,text,true,,64142,624,600,600,1883,0,0
1528087936457,2066,get devices,200,OK,REST 1-109,text,true,,64142,624,600,600,2061,0,1
1528087935703,2841,login,200,OK,REST 1-181,text,true,,617,278,600,600,2841,0,1030
1528087936665,1880,get devices,200,OK,REST 1-131,text,true,,64142,624,600,600,1874,0,1
1528087935725,2820,login,200,OK,REST 1-189,text,true,,617,278,600,600,2820,0,1011
1528087936753,1819,get devices,200,OK,REST 1-234,text,true,,64142,624,600,600,1814,0,0
1528087936753,1889,create devices,200,OK,REST 1-37,text,true,,242,912,600,600,1889,0,1
1528087936777,1893,get devices,200,OK,REST 1-237,text,true,,64308,624,600,600,1887,0,1
1528087936777,2013,create devices,200,OK,REST 1-35,text,true,,242,912,600,600,2013,0,1
1528087936778,2039,get devices,200,OK,REST 1-238,text,true,,64474,624,600,600,2034,0,1
1528087936781,2058,get devices,200,OK,REST 1-250,text,true,,64474,624,600,600,2053,0,0
1528087936578,2283,get devices,200,OK,REST 1-143,text,true,,64474,624,600,600,2281,0,1
1528087936786,2096,get devices,200,OK,REST 1-285,text,true,,64474,624,600,600,2091,0,0
1528087936807,2099,delete devices,200,OK,REST 1-3,text,true,,182,714,600,600,2099,0,1
1528087936834,2099,get devices,200,OK,REST 1-300,text,true,,64305,624,600,600,2094,0,1
1528087936835,2172,create devices,200,OK,REST 1-44,text,true,,242,912,600,600,2172,0,1
1528087936433,2600,login,200,OK,REST 1-559,text,true,,617,278,600,600,2600,0,1
1528087936836,2198,get devices,200,OK,REST 1-312,text,true,,64471,624,600,600,2192,0,0
1528087936841,2217,get devices,200,OK,REST 1-325,text,true,,64471,624,600,600,2212,0,1
1528087936844,2235,get devices,200,OK,REST 1-327,text,true,,64471,624,600,600,2230,0,1
1528087936665,2483,create devices,200,OK,REST 1-33,text,true,,242,912,600,600,2483,0,1
1528087936941,2233,edit devices,200,OK,REST 1-5,text,true,,186,793,600,600,2233,0,1
1528087936944,2257,get devices,200,OK,REST 1-340,text,true,,64640,624,600,600,2251,0,1
1528087936947,2283,get devices,200,OK,REST 1-353,text,true,,64640,624,600,600,2277,0,1
1528087935973,3277,login,200,OK,REST 1-314,text,true,,617,278,600,600,3277,0,1
1528087936949,2303,get devices,200,OK,REST 1-355,text,true,,64640,624,600,600,2297,0,1
